noble_filename_abbrev,article_title,journal_name,doi,table_page_num,catalyst_formula_raw,catalyst_formula,a1,a2,a3,a1_perc,a2_perc,a3_perc,b1,b2,b3,b1_perc,b2_perc,b3_perc,synthesis_method,reaction_oxidation_temperature,reaction_oxidation_temperature_units,reaction_reduction_temperature,reaction_reduction_temperature_units,cycle_number,extra_operating_condtions,yield_1,yield_1_amt,yield_1_units,yield_2,yield_2_amt,yield_2_units
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page4,LaCr0.9Ni0.1O3,LaCr0.9Ni0.1O3,La,,,1,,,Cr,Ni,,0.9,0.1,,,,,,,,,H2,13.3,mol H2/ mol C8H18 feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page4,LaFe0.9Ni0.1O3,LaFe0.9Ni0.1O3,La,,,1,,,Fe,Ni,,0.9,0.1,,,,,,,,,H2,11.6,mol H2/ mol C8H18 feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page4,LaGa0.9Ni0.1O3,LaGa0.9Ni0.1O3,La,,,1,,,Ga,Ni,,0.9,0.1,,,,,,,,,H2,11.5,mol H2/ mol C8H18 feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page4,LaMn0.9Ni0.1O3,LaMn0.9Ni0.1O3,La,,,1,,,Mn,Ni,,0.9,0.1,,,,,,,,,H2,10.1,mol H2/ mol C8H18 feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page4,LaNiO3,LaNiO3,La,,,1,,,Ni,,,1,,,,,,,,,,H2,14.5,mol H2/ mol C8H18 feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page5,NdCr0.9Ni0.1O3,NdCr0.9Ni0.1O3,Nd,,,1,,,Cr,Ni,,0.9,0.1,,,,,,,,,H2,11.9,mol/mol feed,,,
paidarticles-elsevier-1-s2-0-s0926860x07006357-,Rare earth-first-row transition metal perovskites as catalysts for the autothermal reforming of hydrocarbon fuels to generate hydrogen,Applied Catalysis A: General,https://doi.org/10.1016/j.apcata.2007.10.018,page5,PrCr0.9Ni0.1O3,PrCr0.9Ni0.1O3,Pr,,,1,,,Cr,Ni,,0.9,0.1,,,,,,,,,H2,11.3,mol/mol feed,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.7Sr0.3MnO3,La0.7Sr0.3MnO3,La,Sr,,0.7,0.3,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.85K0.15MnO3,La0.85K0.15MnO3,La,K,,0.85,0.15,,Mn,,,1,,,,873, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.8Sr0.2MnO3,La0.8Sr0.2MnO3,La,Sr,,0.8,0.2,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.95K0.05MnO3,La0.95K0.05MnO3,La,K,,0.95,0.05,,Mn,,,1,,,,873, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.9K0.1MnO3,La0.9K0.1MnO3,La,K,,0.9,0.1,,Mn,,,1,,,,873, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La0.9Sr0.1MnO3,La0.9Sr0.1MnO3,La,Sr,,0.9,0.1,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La1K0MnO3,LaMnO3,La,,,1,,,Mn,,,1,,,,873, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page6,La1Sr0MnO3,LaMnO3,La,,,1,,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd0.6Sr0.4MnO3,Nd0.6Sr0.4MnO3,Nd,Sr,,0.6,0.4,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd0.85K0.15MnO3,Nd0.85K0.15MnO3,Nd,K,,0.85,0.15,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd0.8Sr0.2MnO3,Nd0.8Sr0.2MnO3,Nd,Sr,,0.8,0.2,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd0.95K0.05MnO3,Nd0.95K0.05MnO3,Nd,K,,0.95,0.05,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd0.9K0.1MnO3,Nd0.9K0.1MnO3,Nd,K,,0.9,0.1,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd1K0MnO3,NdMnO3,Nd,,,1,,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926860x01005361-,Hydrogen peroxide decomposition over Ln1‚Äö√†√≠xAxMnO3 (Ln = La or Nd and A = K or Sr) perovskites,Applied Catalysis A: General,https://doi.org/10.1016/S0926-860X(01)00536-1,page7,Nd1Sr0MnO3,NdMnO3,Nd,,,1,,,Mn,,,1,,,,973, K,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-0 LaNixFe1-xO3,LaFeO3,,,,,,,,,,,,,,,,,,,,H2,1.92,mol/kg,CO,0,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaFeO3,LaFeO3,La,,,1,,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-1 LaNixFe1-xO3,LaNi0.01Fe0.99O3,,,,,,,,,,,,,,,,,,,,H2,2.93,mol/kg,CO,0.01,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaNi0.01Fe0.99O3,LaNi0.01Fe0.99O3,La,,,1,,,Ni,Fe,,0.01,0.99,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-3 LaNixFe1-xO3,LaNi0.03Fe0.97O3,,,,,,,,,,,,,,,,,,,,H2,3.07,mol/kg,CO,0.01,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaNi0.03Fe0.97O3,LaNi0.03Fe0.97O3,La,,,1,,,Ni,Fe,,0.03,0.97,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-5 LaNixFe1-xO3,LaNi0.05Fe0.95O3,,,,,,,,,,,,,,,,,,,,H2,3.18,mol/kg,CO,0.01,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaNi0.05Fe0.95O3,LaNi0.05Fe0.95O3,La,,,1,,,Ni,Fe,,0.05,0.95,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-7 LaNixFe1-xO3,LaNi0.07Fe0.93O3,,,,,,,,,,,,,,,,,,,,H2,3.3,mol/kg,CO,0.01,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaNi0.07Fe0.93O3,LaNi0.07Fe0.93O3,La,,,1,,,Ni,Fe,,0.07,0.93,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,page5,Ni-10 LaNi,LaNi0.1Fe0.9O3,,,,,,,,,,,,,,,,,,,,H2,3.21,mol/kg,CO,0.09,mol/kg
paidarticles-elsevier-1-s2-0-s0926337321009036-,Hydrogen generation from water splitting over polyfunctional perovskite oxygen carriers by using coke oven gas as reducing agent,Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2021.120778,,LaNi0.1Fe0.9O3,LaNi0.1Fe0.9O3,La,,,1,,,Ni,Fe,,0.1,0.9,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0926337317304708-,"Degradation and mineralization of phenol in aqueous medium by heterogeneous monopersulfate activation on nanostructured cobalt based-perovskite catalysts ACoO3 (A = La, Ba, Sr and Ce): Characterization, kinetics and mechanism study",Applied Catalysis B: Environmental,https://doi.org/10.1016/j.apcatb.2017.05.051,,LaCoO3,LaCoO3,La,,,1,,,Co,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,La0.25Fe0.75O3,LaCo0.25Fe0.75O3,La,,,1,,,Co,Fe,,0.25,0.75,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,LaCo0.25Fe0.75O3,LaCo0.25Fe0.75O3,La,,,1,,,Co,Fe,,0.25,0.75,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,LaCo0.5Fe0.5O3,LaCo0.5Fe0.5O3,La,,,1,,,Co,Fe,,0.5,0.5,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,LaCo0.75Fe0.25O3,LaCo0.75Fe0.25O3,La,,,1,,,Co,Fe,,0.75,0.25,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,LaCoO3,LaCoO3,La,,,1,,,Co,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0925838822050629-,"CO2 conversion to CO by LaCo1‚Äö√†√≠xFexO3 (x = 0, 0.25, 0.5, 0.75, 1) perovskite phases at low temperature",Journal of Alloys and Compounds,https://doi.org/10.1016/j.jallcom.2022.168671,,LaFeO3,LaFeO3,La,,,1,,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0921510700005705-,Synthesis and characterization of non-stoichiometric LaFeO3 perovskite,Materials Science and Engineering: B,https://doi.org/10.1016/S0921-5107(00)00570-5,,La0.7FeO2.55,La0.7FeO2.55,La,,,0.7,,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0921510700005705-,Synthesis and characterization of non-stoichiometric LaFeO3 perovskite,Materials Science and Engineering: B,https://doi.org/10.1016/S0921-5107(00)00570-5,,LaFeO3,LaFeO3,La,,,1,,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,CaTi0.5Mn0.5O3,CaTi0.5Mn0.5O3,Ca,,,1,,,Ti,Mn,,0.5,0.5,,,1350, C,150, C,,"Ar flow (1 L/min, 10 ppm O2, pO2=10-5atm; Ar flow (300 mL/min, pH2O: 0.4 atm)",H2,10,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,CeO2,CeO2,,,,,,,,,,,,,,800, C,800, C,,"N2 flow (99.999%), 50 L/h; H2O/N2 humidity: 100% (at 1 atm and 80 C )",,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.4Ca0.6Mn0.6Al0.4O3,La0.4Ca0.6Mn0.6Al0.4O3,La,Ca,,0.4,0.6,,Mn,Al,,0.6,0.4,,,1400, C,1000, C,,"Ar flow (200 sccm, O2 20 ppm); Ar flow (200sccm, H2O/Ar humidity: 40%",H2,10.48,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.5Sr0.5Mn0.4O3,La0.5Sr0.5MnO3,La,Sr,,0.5,0.5,,Mn,,,1,,,,1400, C,1000, C,,Ar flow (200 mL/min); Ar flow (40 mL/min); H2O/Ar humidity: 80% (at 40C),H2,4.77,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.65Sr0.35MnO3 (LSM35),La0.65Sr0.35MnO3,La,Sr,,0.65,0.35,,Mn,,,1,,,,1400, C,1000, C,,Ar flow (200 mL/min); Ar flow (40 mL/min); H2O/Ar humidity: 80% (at 40C),H2,3.03,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.65Sr0.35MnO3 (LSM35),La0.65Sr0.35MnO3,La,Sr,,0.65,0.35,,Mn,,,1,,,,800, C,800, C,,"N2 flow (99.999%), 50 L/h; H2O/N2 humidity: 100% (at 1 atm and 80 C )",,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.6Ca0.4Mn0.6Al0.4O3,La0.6Ca0.4Mn0.6Al0.4O3,La,Ca,,0.6,0.4,,Mn,Al,,0.6,0.4,,,1400, C,1000, C,,"Ar flow (200 sccm, O2 20 ppm); Ar flow (200sccm, H2O/Ar humidity: 40%",H2,9.6,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.6Sr0.4CoO3 (LSC),La0.6Sr0.4CoO3,La,Sr,,0.6,0.4,,Co,,,1,,,,1300, C,900, C,,Ar flow; H2O/Ar humidity: 40%,H2,8.9,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.6Sr0.4Mn0.6Al0.4O3,La0.6Sr0.4Mn0.6Al0.4O3,La,Sr,,0.6,0.4,,Mn,Al,,0.6,0.4,,,1350, C,1000, C,,He environment (pHe ‚Äö√Ñ√Æ 100 mbar and pO2 <0.2 mbar); H2O/N2 humidity: 40%,H2,6.9,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.7Sr0.3Mn0.9Cr0.1O3,La0.7Sr0.3Mn0.9Cr0.1O3,La,Sr,,0.7,0.3,,Mn,Cr,,0.9,0.1,,,1350, C,1000, C,,"N2 flow (99.999%), 1 dm3/min; N2 flow 12 cm3/min; H2O/N2 humidity: 84% (at 1 atm and 95C)",H2,2.61,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.7Sr0.3MnO3,La0.7Sr0.3MnO3,La,Sr,,0.7,0.3,,Mn,,,1,,,,1400, C,1000, C,,"Ar flow (200 mL/min, 10 ppmO2); Ar flow (40 mL/min); H2O/Ar humidity: 20% (at 40C)",H2,5.7,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,,La0.8Al0.2CoO3,La0.8Al0.2CoO3,La,Al,,0.8,0.2,,Co,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,,La0.8Al0.2CuO3,La0.8Al0.2CuO3,La,Al,,0.8,0.2,,Cu,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,,La0.8Al0.2FeO3,La0.8Al0.2FeO3,La,Al,,0.8,0.2,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.8Al0.2NiO3,La0.8Al0.2NiO3,La,Al,,0.8,0.2,,Ni,,,1,,,,800, C,800, C,,"N2 flow (99.999%), 50 L/h; H2O/N2 humidity: 100% (at 1 atm and 80 C )",H2,4.4,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,,La0.8Al0.2NiO3,La0.8Al0.2NiO3,La,Al,,0.8,0.2,,Ni,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,La0.8Sr0.2CoO3 (LSC),La0.8Sr0.2CoO3,La,Sr,,0.8,0.2,,Co,,,1,,,,800, C,800, C,,"N2 flow (99.999%), 50 L/h; H2O/N2 humidity: 100% (at 1 atm and 80 C )",,,,,,
paidarticles-elsevier-1-s2-0-s0920586121005459-,"Hydrogen production by thermochemical water splitting with La0.8Al0.2MeO3-≈í• (Me= Fe, Co, Ni and Cu) perovskites prepared under controlled pH",Catalysis Today,https://doi.org/10.1016/j.cattod.2021.12.014,page9,SrTi0.5Mn0.5O3,SrTi0.5Mn0.5O3,Sr,,,1,,,Ti,Mn,,0.5,0.5,,,1350, C,1100, C,,"Ar flow (1 L/min, 10 ppm O2, pO2=10-5atm; Ar flow (300 mL/min, pH2O: 0.4 atm)",H2,7.4,cm3/g,,,
paidarticles-elsevier-1-s2-0-s0378382016300157-,Process concepts to produce syngas for Fischer‚Äö√Ñ√¨Tropsch fuels by solar thermochemical splitting of water and/or CO2,Fuel Processing Technology,https://doi.org/10.1016/j.fuproc.2016.01.015,page6,Ferrite,Ferrite,,,,,,,,,,,,,,,,,,,,H2,1080,kg/h,,,
paidarticles-elsevier-1-s2-0-s0378382009003798-,Effect of Ca-substitution in La1 ‚Äö√†√≠ xCaxFeO3 perovskites on the catalytic activity for soot combustion,Fuel Processing Technology,https://doi.org/10.1016/j.fuproc.2009.12.017,,La0.6Ca0.4FeO3,La0.6Ca0.4FeO3,La,Ca,,0.6,0.4,,Fe,,,1,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0378382009003798-,Effect of Ca-substitution in La1 ‚Äö√†√≠ xCaxFeO3 perovskites on the catalytic activity for soot combustion,Fuel Processing Technology,https://doi.org/10.1016/j.fuproc.2009.12.017,,La0.7Ca0.3FeO3,La0.7Ca0.3FeO3,La,Ca,,0.7,0.3,,Fe,,,1,,,,,,,,,,,,,,,
